time;V(V_filt);
0.00727959;-2.48506e-05;
0.00728059;-2.47433e-05;
0.00728159;-2.4636e-05;
0.00728259;-2.45287e-05;
0.00728359;-2.44214e-05;
0.00728459;-2.4314e-05;
0.00728559;-2.42067e-05;
0.00728659;-2.40993e-05;
0.00728759;-2.39919e-05;
0.00728859;-2.38846e-05;
0.00728959;-2.37772e-05;
0.00729059;-2.36698e-05;
0.00729159;-2.35623e-05;
0.00729259;-2.34549e-05;
0.00729359;-2.33475e-05;
0.00729459;-2.32401e-05;
0.00729559;-2.31326e-05;
0.00729659;-2.30252e-05;
0.00729759;-2.29177e-05;
0.00729859;-2.28102e-05;
0.00729959;-2.27027e-05;
0.00730059;-2.25952e-05;
0.00730159;-2.24877e-05;
0.00730259;-2.23802e-05;
0.00730359;-2.22727e-05;
0.00730459;-2.21652e-05;
0.00730559;-2.20577e-05;
0.00730659;-2.19501e-05;
0.00730759;-2.18426e-05;
0.00730859;-2.1735e-05;
0.00730959;-2.16274e-05;
0.00731059;-2.15198e-05;
0.00731159;-2.14123e-05;
0.00731259;-2.13047e-05;
0.00731359;-2.11971e-05;
0.00731459;-2.10894e-05;
0.00731559;-2.09818e-05;
0.00731659;-2.08742e-05;
0.00731759;-2.07666e-05;
0.00731859;-2.06589e-05;
0.00731959;-2.05513e-05;
0.00732059;-2.04436e-05;
0.00732159;-2.03359e-05;
0.00732259;-2.02282e-05;
0.00732359;-2.01206e-05;
0.00732459;-2.00129e-05;
0.00732559;-1.99052e-05;
0.00732659;-1.97974e-05;
0.00732759;-1.96897e-05;
0.00732859;-1.9582e-05;
0.00732959;-1.94743e-05;
0.00733059;-1.93665e-05;
0.00733159;-1.92588e-05;
0.00733259;-1.9151e-05;
0.00733359;-1.90433e-05;
0.00733459;-1.89355e-05;
0.00733559;-1.88277e-05;
0.00733659;-1.87199e-05;
0.00733759;-1.86121e-05;
0.00733859;-1.85043e-05;
0.00733959;-1.83965e-05;
0.00734059;-1.82887e-05;
0.00734159;-1.81809e-05;
0.00734259;-1.8073e-05;
0.00734359;-1.79652e-05;
0.00734459;-1.78574e-05;
0.00734559;-1.77495e-05;
0.00734659;-1.76417e-05;
0.00734759;-1.75338e-05;
0.00734859;-1.74259e-05;
0.00734959;-1.7318e-05;
0.00735059;-1.72102e-05;
0.00735159;-1.71023e-05;
0.00735259;-1.69944e-05;
0.00735359;-1.68865e-05;
0.00735459;-1.67785e-05;
0.00735559;-1.66706e-05;
0.00735659;-1.65627e-05;
0.00735759;-1.64548e-05;
0.00735859;-1.63468e-05;
0.00735959;-1.62389e-05;
0.00736059;-1.61309e-05;
0.00736159;-1.6023e-05;
0.00736259;-1.5915e-05;
0.00736359;-1.5807e-05;
0.00736459;-1.56991e-05;
0.00736559;-1.55911e-05;
0.00736659;-1.54831e-05;
0.00736759;-1.53751e-05;
0.00736859;-1.52671e-05;
0.00736959;-1.51591e-05;
0.00737059;-1.50511e-05;
0.00737159;-1.4943e-05;
0.00737259;-1.4835e-05;
0.00737359;-1.4727e-05;
0.00737459;-1.4619e-05;
0.00737559;-1.45109e-05;
0.00737659;-1.44029e-05;
0.00737759;-1.42948e-05;
0.00737859;-1.41867e-05;
0.00737959;-1.40787e-05;
0.00738059;-1.39706e-05;
0.00738159;-1.38625e-05;
0.00738259;-1.37544e-05;
0.00738359;-1.36464e-05;
0.00738459;-1.35383e-05;
0.00738559;-1.34302e-05;
0.00738659;-1.33221e-05;
0.00738759;-1.3214e-05;
0.00738859;-1.31058e-05;
0.00738959;-1.29977e-05;
0.00739059;-1.28896e-05;
0.00739159;-1.27815e-05;
0.00739259;-1.26733e-05;
0.00739359;-1.25652e-05;
0.00739459;-1.24571e-05;
0.00739559;-1.23489e-05;
0.00739659;-1.22407e-05;
0.00739759;-1.21326e-05;
0.00739859;-1.20244e-05;
0.00739959;-1.19163e-05;
0.00740059;-1.18081e-05;
0.00740159;-1.16999e-05;
0.00740259;-1.15917e-05;
0.00740359;-1.14835e-05;
0.00740459;-1.13753e-05;
0.00740559;-1.12671e-05;
0.00740659;-1.11589e-05;
0.00740759;-1.10507e-05;
0.00740859;-1.09425e-05;
0.00740959;-1.08343e-05;
0.00741059;-1.07261e-05;
0.00741159;-1.06179e-05;
0.00741259;-1.05096e-05;
0.00741359;-1.04014e-05;
0.00741459;-1.02932e-05;
0.00741559;-1.01849e-05;
0.00741659;-1.00767e-05;
0.00741759;-9.96845e-06;
0.00741859;-9.8602e-06;
0.00741959;-9.75195e-06;
0.00742059;-9.64369e-06;
0.00742159;-9.53543e-06;
0.00742259;-9.42716e-06;
0.00742359;-9.31889e-06;
0.00742459;-9.21062e-06;
0.00742559;-9.10234e-06;
0.00742659;-8.99406e-06;
0.00742759;-8.88578e-06;
0.00742859;-8.77749e-06;
0.00742959;-8.6692e-06;
0.00743059;-8.5609e-06;
0.00743159;-8.4526e-06;
0.00743259;-8.3443e-06;
0.00743359;-8.236e-06;
0.00743459;-8.12769e-06;
0.00743559;-8.01938e-06;
0.00743659;-7.91106e-06;
0.00743759;-7.80275e-06;
0.00743859;-7.69443e-06;
0.00743959;-7.5861e-06;
0.00744059;-7.47778e-06;
0.00744159;-7.36945e-06;
0.00744259;-7.26111e-06;
0.00744359;-7.15278e-06;
0.00744459;-7.04444e-06;
0.00744559;-6.9361e-06;
0.00744659;-6.82776e-06;
0.00744759;-6.71941e-06;
0.00744859;-6.61106e-06;
0.00744959;-6.50271e-06;
0.00745059;-6.39435e-06;
0.00745159;-6.286e-06;
0.00745259;-6.17764e-06;
0.00745359;-6.06928e-06;
0.00745459;-5.96091e-06;
0.00745559;-5.85255e-06;
0.00745659;-5.74418e-06;
0.00745759;-5.63581e-06;
0.00745859;-5.52743e-06;
0.00745959;-5.41906e-06;
0.00746059;-5.31068e-06;
0.00746159;-5.2023e-06;
0.00746259;-5.09392e-06;
0.00746359;-4.98554e-06;
0.00746459;-4.87715e-06;
0.00746559;-4.76876e-06;
0.00746659;-4.66037e-06;
0.00746759;-4.55198e-06;
0.00746859;-4.44359e-06;
0.00746959;-4.33519e-06;
0.00747059;-4.2268e-06;
0.00747159;-4.1184e-06;
0.00747259;-4.01e-06;
0.00747359;-3.9016e-06;
0.00747459;-3.7932e-06;
0.00747559;-3.68479e-06;
0.00747659;-3.57639e-06;
0.00747759;-3.46798e-06;
0.00747859;-3.35957e-06;
0.00747959;-3.25116e-06;
0.00748059;-3.14275e-06;
0.00748159;-3.03434e-06;
0.00748259;-2.92592e-06;
0.00748359;-2.81751e-06;
0.00748459;-2.70909e-06;
0.00748559;-2.60067e-06;
0.00748659;-2.49226e-06;
0.00748759;-2.38384e-06;
0.00748859;-2.27542e-06;
0.00748959;-2.167e-06;
0.00749059;-2.05857e-06;
0.00749159;-1.95015e-06;
0.00749259;-1.84173e-06;
0.00749359;-1.7333e-06;
0.00749459;-1.62488e-06;
0.00749559;-1.51645e-06;
0.00749659;-1.40803e-06;
0.00749759;-1.2996e-06;
0.00749859;-1.19117e-06;
0.00749959;-1.08275e-06;
0.00750059;-9.74319e-07;
0.00750159;-8.65891e-07;
0.00750259;-7.57462e-07;
0.00750359;-6.49033e-07;
0.00750459;-5.40604e-07;
0.00750559;-4.32174e-07;
0.00750659;-3.23745e-07;
0.00750759;-2.15315e-07;
0.00750859;-1.06885e-07;
0.00750959;1.54457e-09;
0.00751059;1.09974e-07;
0.00751159;2.18404e-07;
0.00751259;3.26834e-07;
0.00751359;4.35264e-07;
0.00751459;5.43693e-07;
0.00751559;6.52122e-07;
0.00751659;7.60551e-07;
0.00751759;8.6898e-07;
0.00751859;9.77408e-07;
0.00751959;1.08584e-06;
0.00752059;1.19426e-06;
0.00752159;1.30269e-06;
0.00752259;1.41112e-06;
0.00752359;1.51954e-06;
0.00752459;1.62797e-06;
0.00752559;1.73639e-06;
0.00752659;1.84482e-06;
0.00752759;1.95324e-06;
0.00752859;2.06166e-06;
0.00752959;2.17008e-06;
0.00753059;2.27851e-06;
0.00753159;2.38693e-06;
0.00753259;2.49534e-06;
0.00753359;2.60376e-06;
0.00753459;2.71218e-06;
0.00753559;2.8206e-06;
0.00753659;2.92901e-06;
0.00753759;3.03742e-06;
0.00753859;3.14584e-06;
0.00753959;3.25425e-06;
0.00754059;3.36266e-06;
0.00754159;3.47107e-06;
0.00754259;3.57947e-06;
0.00754359;3.68788e-06;
0.00754459;3.79628e-06;
0.00754559;3.90469e-06;
0.00754659;4.01309e-06;
0.00754759;4.12149e-06;
0.00754859;4.22989e-06;
0.00754959;4.33828e-06;
0.00755059;4.44668e-06;
0.00755159;4.55507e-06;
0.00755259;4.66346e-06;
0.00755359;4.77185e-06;
0.00755459;4.88024e-06;
0.00755559;4.98862e-06;
0.00755659;5.09701e-06;
0.00755759;5.20539e-06;
0.00755859;5.31377e-06;
0.00755959;5.42215e-06;
0.00756059;5.53052e-06;
0.00756159;5.63889e-06;
0.00756259;5.74726e-06;
0.00756359;5.85563e-06;
0.00756459;5.964e-06;
0.00756559;6.07236e-06;
0.00756659;6.18072e-06;
0.00756759;6.28908e-06;
0.00756859;6.39744e-06;
0.00756959;6.50579e-06;
0.00757059;6.61415e-06;
0.00757159;6.72249e-06;
0.00757259;6.83084e-06;
0.00757359;6.93918e-06;
0.00757459;7.04753e-06;
0.00757559;7.15586e-06;
0.00757659;7.2642e-06;
0.00757759;7.37253e-06;
0.00757859;7.48086e-06;
0.00757959;7.58919e-06;
0.00758059;7.69751e-06;
0.00758159;7.80583e-06;
0.00758259;7.91415e-06;
0.00758359;8.02246e-06;
0.00758459;8.13077e-06;
0.00758559;8.23908e-06;
0.00758659;8.34739e-06;
0.00758759;8.45569e-06;
0.00758859;8.56398e-06;
0.00758959;8.67228e-06;
0.00759059;8.78057e-06;
0.00759159;8.88886e-06;
0.00759259;8.99714e-06;
0.00759359;9.10542e-06;
0.00759459;9.2137e-06;
0.00759559;9.32197e-06;
0.00759659;9.43024e-06;
0.00759759;9.53851e-06;
0.00759859;9.64677e-06;
0.00759959;9.75503e-06;
0.00760059;9.86328e-06;
0.00760159;9.97153e-06;
0.00760259;1.00798e-05;
0.00760359;1.0188e-05;
0.00760459;1.02963e-05;
0.00760559;1.04045e-05;
0.00760659;1.05127e-05;
0.00760759;1.0621e-05;
0.00760859;1.07292e-05;
0.00760959;1.08374e-05;
0.00761059;1.09456e-05;
0.00761159;1.10538e-05;
0.00761259;1.1162e-05;
0.00761359;1.12702e-05;
0.00761459;1.13784e-05;
0.00761559;1.14866e-05;
0.00761659;1.15948e-05;
0.00761759;1.1703e-05;
0.00761859;1.18112e-05;
0.00761959;1.19193e-05;
0.00762059;1.20275e-05;
0.00762159;1.21357e-05;
0.00762259;1.22438e-05;
0.00762359;1.2352e-05;
0.00762459;1.24601e-05;
0.00762559;1.25683e-05;
0.00762659;1.26764e-05;
0.00762759;1.27845e-05;
0.00762859;1.28927e-05;
0.00762959;1.30008e-05;
0.00763059;1.31089e-05;
0.00763159;1.3217e-05;
0.00763259;1.33251e-05;
0.00763359;1.34332e-05;
0.00763459;1.35413e-05;
0.00763559;1.36494e-05;
0.00763659;1.37575e-05;
0.00763759;1.38656e-05;
0.00763859;1.39737e-05;
0.00763959;1.40818e-05;
0.00764059;1.41898e-05;
0.00764159;1.42979e-05;
0.00764259;1.44059e-05;
0.00764359;1.4514e-05;
0.00764459;1.4622e-05;
0.00764559;1.47301e-05;
0.00764659;1.48381e-05;
0.00764759;1.49461e-05;
0.00764859;1.50541e-05;
0.00764959;1.51621e-05;
0.00765059;1.52702e-05;
0.00765159;1.53782e-05;
0.00765259;1.54862e-05;
0.00765359;1.55941e-05;
0.00765459;1.57021e-05;
0.00765559;1.58101e-05;
0.00765659;1.59181e-05;
0.00765759;1.6026e-05;
0.00765859;1.6134e-05;
0.00765959;1.62419e-05;
0.00766059;1.63499e-05;
0.00766159;1.64578e-05;
0.00766259;1.65658e-05;
0.00766359;1.66737e-05;
0.00766459;1.67816e-05;
0.00766559;1.68895e-05;
0.00766659;1.69974e-05;
0.00766759;1.71053e-05;
0.00766859;1.72132e-05;
0.00766959;1.73211e-05;
0.00767059;1.7429e-05;
0.00767159;1.75369e-05;
0.00767259;1.76447e-05;
0.00767359;1.77526e-05;
0.00767459;1.78604e-05;
0.00767559;1.79683e-05;
0.00767659;1.80761e-05;
0.00767759;1.81839e-05;
0.00767859;1.82918e-05;
0.00767959;1.83996e-05;
0.00768059;1.85074e-05;
0.00768159;1.86152e-05;
0.00768259;1.8723e-05;
0.00768359;1.88308e-05;
0.00768459;1.89385e-05;
0.00768559;1.90463e-05;
0.00768659;1.91541e-05;
0.00768759;1.92618e-05;
0.00768859;1.93696e-05;
0.00768959;1.94773e-05;
0.00769059;1.95851e-05;
0.00769159;1.96928e-05;
0.00769259;1.98005e-05;
0.00769359;1.99082e-05;
0.00769459;2.00159e-05;
0.00769559;2.01236e-05;
0.00769659;2.02313e-05;
0.00769759;2.0339e-05;
0.00769859;2.04466e-05;
0.00769959;2.05543e-05;
0.00770059;2.0662e-05;
0.00770159;2.07696e-05;
0.00770259;2.08772e-05;
0.00770359;2.09849e-05;
0.00770459;2.10925e-05;
0.00770559;2.12001e-05;
0.00770659;2.13077e-05;
0.00770759;2.14153e-05;
0.00770859;2.15229e-05;
0.00770959;2.16305e-05;
0.00771059;2.1738e-05;
0.00771159;2.18456e-05;
0.00771259;2.19532e-05;
0.00771359;2.20607e-05;
0.00771459;2.21682e-05;
0.00771559;2.22758e-05;
0.00771659;2.23833e-05;
0.00771759;2.24908e-05;
0.00771859;2.25983e-05;
0.00771959;2.27058e-05;
0.00772059;2.28133e-05;
0.00772159;2.29207e-05;
0.00772259;2.30282e-05;
0.00772359;2.31357e-05;
0.00772459;2.32431e-05;
0.00772559;2.33505e-05;
0.00772659;2.3458e-05;
0.00772759;2.35654e-05;
0.00772859;2.36728e-05;
0.00772959;2.37802e-05;
0.00773059;2.38876e-05;
0.00773159;2.3995e-05;
0.00773259;2.41023e-05;
0.00773359;2.42097e-05;
0.00773459;2.43171e-05;
0.00773559;2.44244e-05;
0.00773659;2.45317e-05;
0.00773759;2.46391e-05;
0.00773859;2.47464e-05;
0.00773959;2.48537e-05;
0.00774059;2.4961e-05;
0.00774159;2.50683e-05;
0.00774259;2.51755e-05;
0.00774359;2.52828e-05;
0.00774459;2.539e-05;
0.00774559;2.54973e-05;
0.00774659;2.56045e-05;
0.00774759;2.57118e-05;
0.00774859;2.5819e-05;
0.00774959;2.59262e-05;
0.00775059;2.60334e-05;
0.00775159;2.61405e-05;
0.00775259;2.62477e-05;
0.00775359;2.63549e-05;
0.00775459;2.6462e-05;
0.00775559;2.65692e-05;
0.00775659;2.66763e-05;
0.00775759;2.67834e-05;
0.00775859;2.68905e-05;
0.00775959;2.69976e-05;
0.00776059;2.71047e-05;
0.00776159;2.72118e-05;
0.00776259;2.73189e-05;
0.00776359;2.74259e-05;
0.00776459;2.7533e-05;
0.00776559;2.764e-05;
0.00776659;2.7747e-05;
0.00776759;2.78541e-05;
0.00776859;2.79611e-05;
0.00776959;2.8068e-05;
0.00777059;2.8175e-05;
0.00777159;2.8282e-05;
0.00777259;2.8389e-05;
0.00777359;2.84959e-05;
0.00777459;2.86028e-05;
0.00777559;2.87098e-05;
0.00777659;2.88167e-05;
0.00777759;2.89236e-05;
0.00777859;2.90305e-05;
0.00777959;2.91373e-05;
0.00778059;2.92442e-05;
0.00778159;2.93511e-05;
0.00778259;2.94579e-05;
0.00778359;2.95647e-05;
0.00778459;2.96716e-05;
0.00778559;2.97784e-05;
0.00778659;2.98852e-05;
0.00778759;2.9992e-05;
0.00778859;3.00987e-05;
0.00778959;3.02055e-05;
0.00779059;3.03122e-05;
0.00779159;3.0419e-05;
0.00779259;3.05257e-05;
0.00779359;3.06324e-05;
0.00779459;3.07391e-05;
0.00779559;3.08458e-05;
0.00779659;3.09525e-05;
0.00779759;3.10592e-05;
0.00779859;3.11658e-05;
0.00779959;3.12725e-05;
0.00780059;3.13791e-05;
0.00780159;3.14857e-05;
0.00780259;3.15923e-05;
0.00780359;3.16989e-05;
0.00780459;3.18055e-05;
0.00780559;3.1912e-05;
0.00780659;3.20186e-05;
0.00780759;3.21251e-05;
0.00780859;3.22317e-05;
0.00780959;3.23382e-05;
0.00781059;3.24447e-05;
0.00781159;3.25512e-05;
0.00781259;3.26576e-05;
0.00781359;3.27641e-05;
0.00781459;3.28706e-05;
0.00781559;3.2977e-05;
0.00781659;3.30834e-05;
0.00781759;3.31898e-05;
0.00781859;3.32962e-05;
0.00781959;3.34026e-05;
0.00782059;3.3509e-05;
0.00782159;3.36153e-05;
0.00782259;3.37217e-05;
0.00782359;3.3828e-05;
0.00782459;3.39343e-05;
0.00782559;3.40407e-05;
0.00782659;3.41469e-05;
0.00782759;3.42532e-05;
0.00782859;3.43595e-05;
0.00782959;3.44657e-05;
0.00783059;3.4572e-05;
0.00783159;3.46782e-05;
0.00783259;3.47844e-05;
0.00783359;3.48906e-05;
0.00783459;3.49968e-05;
0.00783559;3.5103e-05;
0.00783659;3.52091e-05;
0.00783759;3.53153e-05;
0.00783859;3.54214e-05;
0.00783959;3.55275e-05;
0.00784059;3.56336e-05;
0.00784159;3.57397e-05;
0.00784259;3.58458e-05;
0.00784359;3.59518e-05;
0.00784459;3.60579e-05;
0.00784559;3.61639e-05;
0.00784659;3.62699e-05;
0.00784759;3.63759e-05;
0.00784859;3.64819e-05;
0.00784959;3.65879e-05;
0.00785059;3.66938e-05;
0.00785159;3.67998e-05;
0.00785259;3.69057e-05;
0.00785359;3.70116e-05;
0.00785459;3.71175e-05;
0.00785559;3.72234e-05;
0.00785659;3.73293e-05;
0.00785759;3.74351e-05;
0.00785859;3.7541e-05;
0.00785959;3.76468e-05;
0.00786059;3.77526e-05;
0.00786159;3.78584e-05;
0.00786259;3.79642e-05;
0.00786359;3.80699e-05;
0.00786459;3.81757e-05;
0.00786559;3.82814e-05;
0.00786659;3.83871e-05;
0.00786759;3.84929e-05;
0.00786859;3.85985e-05;
0.00786959;3.87042e-05;
0.00787059;3.88099e-05;
0.00787159;3.89155e-05;
0.00787259;3.90212e-05;
0.00787359;3.91268e-05;
0.00787459;3.92324e-05;
0.00787559;3.93379e-05;
0.00787659;3.94435e-05;
0.00787759;3.95491e-05;
0.00787859;3.96546e-05;
0.00787959;3.97601e-05;
0.00788059;3.98656e-05;
0.00788159;3.99711e-05;
0.00788259;4.00766e-05;
0.00788359;4.0182e-05;
0.00788459;4.02875e-05;
0.00788559;4.03929e-05;
0.00788659;4.04983e-05;
0.00788759;4.06037e-05;
0.00788859;4.07091e-05;
0.00788959;4.08145e-05;
0.00789059;4.09198e-05;
0.00789159;4.10251e-05;
0.00789259;4.11304e-05;
0.00789359;4.12357e-05;
0.00789459;4.1341e-05;
0.00789559;4.14463e-05;
0.00789659;4.15515e-05;
0.00789759;4.16568e-05;
0.00789859;4.1762e-05;
0.00789959;4.18672e-05;
0.00790059;4.19724e-05;
0.00790159;4.20775e-05;
0.00790259;4.21827e-05;
0.00790359;4.22878e-05;
0.00790459;4.23929e-05;
0.00790559;4.2498e-05;
0.00790659;4.26031e-05;
0.00790759;4.27082e-05;
0.00790859;4.28132e-05;
0.00790959;4.29182e-05;
0.00791059;4.30233e-05;
0.00791159;4.31283e-05;
0.00791259;4.32332e-05;
0.00791359;4.33382e-05;
0.00791459;4.34432e-05;
0.00791559;4.35481e-05;
0.00791659;4.3653e-05;
0.00791759;4.37579e-05;
0.00791859;4.38628e-05;
0.00791959;4.39676e-05;
0.00792059;4.40725e-05;
0.00792159;4.41773e-05;
0.00792259;4.42821e-05;
0.00792359;4.43869e-05;
0.00792459;4.44917e-05;
0.00792559;4.45964e-05;
0.00792659;4.47012e-05;
0.00792759;4.48059e-05;
0.00792859;4.49106e-05;
0.00792959;4.50153e-05;
0.00793059;4.51199e-05;
0.00793159;4.52246e-05;
0.00793259;4.53292e-05;
0.00793359;4.54338e-05;
0.00793459;4.55384e-05;
0.00793559;4.5643e-05;
0.00793659;4.57476e-05;
0.00793759;4.58521e-05;
0.00793859;4.59566e-05;
0.00793959;4.60611e-05;
0.00794059;4.61656e-05;
0.00794159;4.62701e-05;
0.00794259;4.63745e-05;
0.00794359;4.6479e-05;
0.00794459;4.65834e-05;
0.00794559;4.66878e-05;
0.00794659;4.67922e-05;
0.00794759;4.68965e-05;
0.00794859;4.70008e-05;
0.00794959;4.71052e-05;
0.00795059;4.72095e-05;
0.00795159;4.73138e-05;
0.00795259;4.7418e-05;
0.00795359;4.75223e-05;
0.00795459;4.76265e-05;
0.00795559;4.77307e-05;
0.00795659;4.78349e-05;
0.00795759;4.79391e-05;
0.00795859;4.80432e-05;
0.00795959;4.81474e-05;
0.00796059;4.82515e-05;
0.00796159;4.83556e-05;
0.00796259;4.84596e-05;
0.00796359;4.85637e-05;
0.00796459;4.86677e-05;
0.00796559;4.87718e-05;
0.00796659;4.88758e-05;
0.00796759;4.89797e-05;
0.00796859;4.90837e-05;
0.00796959;4.91876e-05;
0.00797059;4.92916e-05;
0.00797159;4.93955e-05;
0.00797259;4.94993e-05;
0.00797359;4.96032e-05;
0.00797459;4.97071e-05;
0.00797559;4.98109e-05;
0.00797659;4.99147e-05;
0.00797759;5.00185e-05;
0.00797859;5.01222e-05;
0.00797959;5.0226e-05;
0.00798059;5.03297e-05;
0.00798159;5.04334e-05;
0.00798259;5.05371e-05;
0.00798359;5.06408e-05;
0.00798459;5.07444e-05;
0.00798559;5.0848e-05;
0.00798659;5.09516e-05;
0.00798759;5.10552e-05;
0.00798859;5.11588e-05;
0.00798959;5.12623e-05;
0.00799059;5.13659e-05;
0.00799159;5.14694e-05;
0.00799259;5.15729e-05;
0.00799359;5.16763e-05;
0.00799459;5.17798e-05;
0.00799559;5.18832e-05;
0.00799659;5.19866e-05;
0.00799759;5.209e-05;
0.00799859;5.21933e-05;
0.00799959;5.22967e-05;
0.008;5.23392e-05;
0.008;5.23377e-05;
0.008;5.23319e-05;
0.008;5.23028e-05;
0.008;5.22661e-05;
0.008;5.22547e-05;
0.008;5.22319e-05;
0.00800001;5.21871e-05;
0.00800001;5.21001e-05;
0.00800001;5.19364e-05;
0.00800001;5.16464e-05;
0.00800002;5.11991e-05;
0.00800004;5.07575e-05;
0.00800009;5.148e-05;
0.00800017;5.8929e-05;
0.00800033;9.50792e-05;
0.00800066;0.000232224;
0.00800112;0.000519147;
0.00800158;0.000857165;
0.00800213;0.0012538;
0.00800272;0.00163811;
0.00800359;0.00206719;
0.00800459;0.00234748;
0.00800559;0.00243198;
0.00800659;0.00237424;
0.00800759;0.00222607;
0.00800859;0.00202869;
0.00800959;0.0018115;
0.00801059;0.00159385;
0.00801159;0.00138742;
0.00801259;0.0011985;
0.00801359;0.00102978;
0.00801459;0.000881706;
0.00801559;0.000753389;
0.00801659;0.000643233;
0.00801759;0.000549325;
0.00801859;0.000469694;
0.00801959;0.000402436;
0.00802059;0.000345805;
0.00802159;0.000298232;
0.00802259;0.000258341;
0.00802359;0.000224937;
0.00802459;0.000196997;
0.00802559;0.000173648;
0.00802659;0.000154149;
0.00802759;0.000137875;
0.00802859;0.000124301;
0.00802959;0.000112984;
0.00803059;0.000103553;
0.00803159;9.56985e-05;
0.00803259;8.916e-05;
0.00803359;8.37204e-05;
0.00803459;7.91981e-05;
0.00803559;7.54415e-05;
0.00803659;7.2324e-05;
0.00803759;6.97397e-05;
0.00803859;6.76005e-05;
0.00803959;6.58325e-05;
0.00804059;6.43744e-05;
0.00804159;6.31747e-05;
0.00804259;6.21908e-05;
0.00804359;6.13868e-05;
0.00804459;6.07329e-05;
0.00804559;6.02044e-05;
0.00804659;5.97803e-05;
0.00804759;5.94434e-05;
0.00804859;5.91793e-05;
0.00804959;5.89758e-05;
0.00805059;5.8823e-05;
0.00805159;5.87124e-05;
0.00805259;5.8637e-05;
0.00805359;5.85911e-05;
0.00805459;5.85696e-05;
0.00805559;5.85686e-05;
0.00805659;5.85847e-05;
0.00805759;5.8615e-05;
0.00805859;5.86572e-05;
0.00805959;5.87093e-05;
0.00806059;5.87696e-05;
0.00806159;5.88368e-05;
0.00806259;5.89097e-05;
0.00806359;5.89875e-05;
0.00806459;5.90692e-05;
0.00806559;5.91542e-05;
0.00806659;5.9242e-05;
0.00806759;5.93321e-05;
0.00806859;5.94242e-05;
0.00806959;5.95178e-05;
0.00807059;5.96128e-05;
0.00807159;5.97088e-05;
0.00807259;5.98058e-05;
0.00807359;5.99036e-05;
0.00807459;6.00019e-05;
0.00807559;6.01009e-05;
0.00807659;6.02002e-05;
0.00807759;6.02999e-05;
0.00807859;6.03999e-05;
0.00807959;6.05001e-05;
0.00808059;6.06005e-05;
0.00808159;6.07011e-05;
0.00808259;6.08018e-05;
0.00808359;6.09026e-05;
0.00808459;6.10035e-05;
0.00808559;6.11045e-05;
0.00808659;6.12055e-05;
0.00808759;6.13066e-05;
0.00808859;6.14077e-05;
0.00808959;6.15088e-05;
0.00809059;6.16099e-05;
0.00809159;6.1711e-05;
0.00809259;6.18121e-05;
0.00809359;6.19132e-05;
0.00809459;6.20143e-05;
0.00809559;6.21154e-05;
0.00809659;6.22165e-05;
0.00809759;6.23176e-05;
0.00809859;6.24187e-05;
0.00809959;6.25197e-05;
0.00810059;6.26207e-05;
0.00810159;6.27217e-05;
0.00810259;6.28227e-05;
0.00810359;6.29237e-05;
0.00810459;6.30246e-05;
0.00810559;6.31255e-05;
0.00810659;6.32264e-05;
0.00810759;6.33273e-05;
0.00810859;6.34281e-05;
0.00810959;6.3529e-05;
0.00811059;6.36298e-05;
0.00811159;6.37305e-05;
0.00811259;6.38313e-05;
0.00811359;6.3932e-05;
0.00811459;6.40327e-05;
0.00811559;6.41334e-05;
0.00811659;6.4234e-05;
0.00811759;6.43346e-05;
0.00811859;6.44352e-05;
0.00811959;6.45358e-05;
0.00812059;6.46364e-05;
0.00812159;6.47369e-05;
0.00812259;6.48374e-05;
0.00812359;6.49379e-05;
0.00812459;6.50383e-05;
0.00812559;6.51387e-05;
0.00812659;6.52391e-05;
0.00812759;6.53395e-05;
0.00812859;6.54398e-05;
0.00812959;6.55402e-05;
0.00813059;6.56404e-05;
0.00813159;6.57407e-05;
0.00813259;6.5841e-05;
0.00813359;6.59412e-05;
0.00813459;6.60414e-05;
0.00813559;6.61415e-05;
0.00813659;6.62417e-05;
0.00813759;6.63418e-05;
0.00813859;6.64419e-05;
0.00813959;6.65419e-05;
0.00814059;6.66419e-05;
0.00814159;6.67419e-05;
0.00814259;6.68419e-05;
0.00814359;6.69419e-05;
0.00814459;6.70418e-05;
0.00814559;6.71417e-05;
0.00814659;6.72416e-05;
0.00814759;6.73414e-05;
0.00814859;6.74412e-05;
0.00814959;6.7541e-05;
0.00815059;6.76408e-05;
0.00815159;6.77405e-05;
0.00815259;6.78403e-05;
0.00815359;6.79399e-05;
0.00815459;6.80396e-05;
0.00815559;6.81392e-05;
0.00815659;6.82388e-05;
0.00815759;6.83384e-05;
0.00815859;6.8438e-05;
0.00815959;6.85375e-05;
0.00816059;6.8637e-05;
0.00816159;6.87365e-05;
0.00816259;6.88359e-05;
0.00816359;6.89353e-05;
0.00816459;6.90347e-05;
0.00816559;6.91341e-05;
0.00816659;6.92334e-05;
0.00816759;6.93327e-05;
0.00816859;6.9432e-05;
0.00816959;6.95313e-05;
0.00817059;6.96305e-05;
0.00817159;6.97297e-05;
0.00817259;6.98288e-05;
0.00817359;6.9928e-05;
0.00817459;7.00271e-05;
0.00817559;7.01262e-05;
0.00817659;7.02253e-05;
0.00817759;7.03243e-05;
0.00817859;7.04233e-05;
0.00817959;7.05223e-05;
0.00818059;7.06212e-05;
0.00818159;7.07201e-05;
0.00818259;7.0819e-05;
0.00818359;7.09179e-05;
